codigo,descripcion_producto
7506240628149,Tee reducida de CPVC de 3/4″
7506240628125,Tee sencilla de CPVC de 1″
7506240628101,Tee sencilla de CPVC de 1/2″
7506240628118,Tee sencilla de CPVC de 3/4″
7506240627456,Tee sencilla cobre a cobre a cobre 1″
7506240627449,Tee sencilla cobre a cobre a cobre 3/4″
7506240627432,Tee sencillas cobre a cobre a cobre 1/2″
7501023110699,Tela multiusos
7506240616207,Tensores elasticos set con 8 piezas pretul
7506240600794,Termopar con piloto
7501206678145,Tijera para casa y oficina 8″ pretul
7501206650400,Tijera para poda a dos manos 19″ mango madera
7506240601951,Tijeras para hojalatero 12″ pretul
7501206631492,Tiralineas 100 ft cuerpo plastico incluye gis
7506240620129,Toallero de barra acabado cromo  Element
7501206676431,Tope para puerta tipo domo acabado en cromo
7506240602934,Tornillo para sanitario
7506240612445,Tornillo tipo coche de 1/2″ x 1 1/2″
7506240612421,Tornillo tipo coche de 1/2″ x 1″
7506240612452,Tornillo tipo coche de 1/2″ x 2″
7506240612117,Tornillo tipo coche de 1/4″ x 1 1/2″
7506240612094,Tornillo tipo coche de 1/4″ x 1″
7506240612124,Tornillo tipo coche de 1/4″ x 2″
44628,Tornillo tipo estufa de 1/4″ x 1 1/2″
44627,Tornillo tipo estufa de 1/4″ x 1 1/4″
44626,Tornillo tipo estufa de 1/4″ x 1″
44623,Tornillo tipo estufa de 1/4″ x 1/2″
44625,Tornillo tipo estufa de 1/4″ x 3/4″
44624,Tornillo tipo estufa de 1/4″ x 5/8″
44604,Tornillo tipo estufa de 1/8″ x 1 1/2″
44604S,Tornillo tipo estufa de 1/8″ x 1 1/2″ c/rondana
44603,Tornillo tipo estufa de 1/8″ x 1 1/4″
44602,Tornillo tipo estufa de 1/8″ x 1″
44599,Tornillo tipo estufa de 1/8″ x 1/2″
44599S,Tornillo tipo estufa de 1/8″ x 1/2″ par
44605,Tornillo tipo estufa de 1/8″ x 2″
44601,Tornillo tipo estufa de 1/8″ x 3/4″
44600,Tornillo tipo estufa de 1/8″ x 5/8″
44619,Tornillo tipo estufa de 3/16″ x 1 1/2″
44618,Tornillo tipo estufa de 3/16″ x 1 1/4″
44617,Tornillo tipo estufa de 3/16″ x 1″
44614,Tornillo tipo estufa de 3/16″ x 1/2″
44620,Tornillo tipo estufa de 3/16″ x 2″
44616,Tornillo tipo estufa de 3/16″ x 3/4″
44615,Tornillo tipo estufa de 3/16″ x 5/8″
44610,Tornillo tipo estufa de 5/32 x 1 1/4″
44611,Tornillo tipo estufa de 5/32″ x 1 1/2″
44611S,Tornillo tipo estufa de 5/32″ x 1 1/2″
44609,Tornillo tipo estufa de 5/32″ x 1″
44609S,Tornillo tipo estufa de 5/32″ x 1″
44606,Tornillo tipo estufa de 5/32″ x 1/2″
44612,Tornillo tipo estufa de 5/32″ x 2″
44608,Tornillo tipo estufa de 5/32″ x 3/4″
44593,Tornillo tipo maquina de 1/2″ x 1 1/2″
44592,Tornillo tipo maquina de 1/2″ x 1 1/4″
44591,Tornillo tipo maquina de 1/2″ x 1″
44595,Tornillo tipo maquina de 1/2″ x 2 1/2″
44594,Tornillo tipo maquina de 1/2″ x 2″
44597,Tornillo tipo maquina de 1/2″ x 3 1/2″
44596,Tornillo tipo maquina de 1/2″ x 3″
44596S,Tornillo tipo maquina de 1/2″ x 3″
44665,Tornillo tipo maquina de 1/2″ x 4 1/2″
44598,Tornillo tipo maquina de 1/2″ x 4″
44666,Tornillo tipo maquina de 1/2″ x 5″
44667,Tornillo tipo maquina de 1/2″ x 6″
44560,Tornillo tipo maquina de 1/4″ x 1 1/2″
44559,Tornillo tipo maquina de 1/4″ x 1 1/4″
44559S,Tornillo tipo maquina de 1/4″ x 1 1/4″
44558,Tornillo tipo maquina de 1/4″ x 1″
44556,Tornillo tipo maquina de 1/4″ x 1/2″
44562,Tornillo tipo maquina de 1/4″ x 2 1/2″
44562S,Tornillo tipo maquina de 1/4″ x 2 1/2″
44561,Tornillo tipo maquina de 1/4″ x 2″
44561S,Tornillo tipo maquina de 1/4″ x 2″
44632,Tornillo tipo maquina de 1/4″ x 3 1/2″
44563,Tornillo tipo maquina de 1/4″ x 3″
44557,Tornillo tipo maquina de 1/4″ x 3/4″
44634,Tornillo tipo maquina de 1/4″ x 4 1/2″
44633,Tornillo tipo maquina de 1/4″ x 4″
44633S,Tornillo tipo maquina de 1/4″ x 4″
44640,Tornillo tipo maquina de 1/4″ x 5″
44641,Tornillo tipo maquina de 1/4″ x 6″
44694,Tornillo tipo maquina de 3/4″ x 1 1/2″
44703,Tornillo tipo maquina de 3/4″ x 2 1/2″
44702,Tornillo tipo maquina de 3/4″ x 2″
44705,Tornillo tipo maquina de 3/4″ x 3 1/2″
44704,Tornillo tipo maquina de 3/4″ x 3″
44707,Tornillo tipo maquina de 3/4″ x 4 1/2″
44706,Tornillo tipo maquina de 3/4″ x 4″
44753,Tornillo tipo maquina de 3/4″ x 5″
44754,Tornillo tipo maquina de 3/4″ x 6″
44577,Tornillo tipo maquina de 3/8″ x 1 1/2″
44576,Tornillo tipo maquina de 3/8″ x 1 1/4″
44575,Tornillo tipo maquina de 3/8″ x 1″
44579,Tornillo tipo maquina de 3/8″ x 2 1/2″
44578,Tornillo tipo maquina de 3/8″ x 2″
44581,Tornillo tipo maquina de 3/8″ x 3 1/2″
44580,Tornillo tipo maquina de 3/8″ x 3″
44580S,Tornillo tipo maquina de 3/8″ x 3″
44574,Tornillo tipo maquina de 3/8″ x 3/4″
44651,Tornillo tipo maquina de 3/8″ x 4 1/2″
44582,Tornillo tipo maquina de 3/8″ x 4″
44652,Tornillo tipo maquina de 3/8″ x 5″
44653,Tornillo tipo maquina de 3/8″ x 6″
44568,Tornillo tipo maquina de 5/16″ x 1 1/2″
44567,Tornillo tipo maquina de 5/16″ x 1 1/4″
44567S,Tornillo tipo maquina de 5/16″ x 1 1/4″
44566,Tornillo tipo maquina de 5/16″ x 1″
44566S,Tornillo tipo maquina de 5/16″ x 1″
44564,Tornillo tipo maquina de 5/16″ x 1/2″
44564S,Tornillo tipo maquina de 5/16″ x 1/2″
44570,Tornillo tipo maquina de 5/16″ x 2 1/2″
44569,Tornillo tipo maquina de 5/16″ x 2″
44569S,Tornillo tipo maquina de 5/16″ x 2″
44572,Tornillo tipo maquina de 5/16″ x 3 1/2″
44572S,Tornillo tipo maquina de 5/16″ x 3 1/2″
44571,Tornillo tipo maquina de 5/16″ x 3″
44565,Tornillo tipo maquina de 5/16″ x 3/4″
44565S,Tornillo tipo maquina de 5/16″ x 3/4″
44642,Tornillo tipo maquina de 5/16″ x 4 1/2″
44573,Tornillo tipo maquina de 5/16″ x 4″
44643,Tornillo tipo maquina de 5/16″ x 5″
44644,Tornillo tipo maquina de 5/16″ x 6″
44668,Tornillo tipo maquina de 5/8″ x 1 1/2″
44669,Tornillo tipo maquina de 5/8″ x 2″
44681,Tornillo tipo maquina de 5/8″ x 3 1/2″
44680,Tornillo tipo maquina de 5/8″ x 3″
44691,Tornillo tipo maquina de 5/8″ x 4 1/2″
44682,Tornillo tipo maquina de 5/8″ x 4″
44692,Tornillo tipo maquina de 5/8″ x 5″
44693,Tornillo tipo maquina de 5/8″ x 6″
7501206663226,Trampa de madera 7″ para raton
57056,Trapeador tipo mechudo
7501206668573,Tubo corrugado flexible 1/2″ voltech
7501206663349,Tubo de repuesto para Lampara ahorradora circular de 22 W luz de dia
44552,Tuerca hexagonal de 1/2″
44552S,Tuerca hexagonal de 1/2″
44548,Tuerca hexagonal de 1/4″
44548S,Tuerca hexagonal de 1/4″
44701,Tuerca hexagonal de 3/4″
44550,Tuerca hexagonal de 3/8″
44550S,Tuerca hexagonal de 3/8″
44549,Tuerca hexagonal de 5/16″
44549S,Tuerca hexagonal de 5/16″
44700,Tuerca hexagonal de 5/8″
7506240628217,Tuerca union lisa de CPVC de 1″
7506240628194,Tuerca union lisa de CPVC de 1/2″
7506240628200,Tuerca union lisa de CPVC de 3/4″
7506240619468,Tuerca union cobre a cobre 1″
7506240619444,Tuerca union cobre a cobre 1/2″
7506240619451,Tuerca union cobre a cobre 3/4″
7501206692523,Valvula de compuerta roscable 1/2″
7501206692530,Valvula de compuerta roscable 3/4″
7501206696576,Valvula de control para gas
7506240628224,Valvula de esfera de CPVC de 1/2″
7506240628231,Valvula de esfera de CPVC de 3/4″
7501206697160,Valvula de esfera de PVC para cementar 1/2″
7501206697177,Valvula de esfera de PVC para cementar 3/4″
7501206697108,Valvula de esfera de PVC roscable 1/2″
7501206697115,Valvula de esfera de PVC roscable 3/4″
7501206692462,Valvula de esfera roscable 200 y 300 PSI 1/2″
7501206692479,Valvula de esfera roscable 200 y 300 PSI 3/4″
7501206692899,Valvula de esfera soldable 200 y 300 PSI 1/2″
7501206692905,Valvula de esfera soldable 200 y 300 PSI 3/4″
7501206692851,Valvula de globo roscable 1/2″
7501206692875,Valvula de globo soldable 1/2″
7501206698945,Valvula de llenado con flotador para tanque bajo de polietileno
7501206698938,Valvula de llenado para tanque bajo de ABS
7501206692646,Valvula para flotador 1/2″ 110 g
7506240611837,Varilla de acero para flotador de W.C. 22 cm
42415,Varilla roscada 1 x 1/2
42411,Varilla roscada 1 x 1/4
42410,Varilla roscada 1 x 3/16
42413,Varilla roscada 1 x 3/8
42412,Varilla roscada 1 x 5/16
42416,Varilla roscada 1 x 5/8
7506240638933,Ventilador de techo 56″
7501206634769,Volteador 11 x 5″ aluminio
7501206630655,Zapapico 7 lbs mango de madera
7506240622956,Zapapico 5 lbs mango madera 36″ pretul
